2011;1;14;1000000
2011;1;18;988300
2011;1;19;985600
2011;1;20;986040
2011;1;21;984880
2011;1;24;1000920
2011;1;25;1007960
2011;1;26;1006400
2011;1;27;1006520
2011;1;28;999280
2011;1;31;1010120
2011;2;1;1026880
2011;2;2;1026840
2011;2;3;1025870
2011;2;4;1028540
2011;2;7;1032530
2011;2;8;1045940
2011;2;9;1040260
2011;2;10;1035520
2011;2;11;1044100
2011;2;14;1045310
2011;2;15;1039830
2011;2;16;1042060
2011;2;17;1046380
2011;2;18;1053560
2011;2;22;1022410
2011;2;23;1016600
2011;2;24;1016420
2011;2;25;1023520
2011;2;28;1025320
2011;3;1;1005240
2011;3;2;1005990
2011;3;3;1011822
2011;3;4;1008924
2011;3;7;1005594
2011;3;8;1009716
2011;3;9;1015998
2011;3;10;1009266
2011;3;11;1009986
2011;3;14;1008150
2011;3;15;1003992
2011;3;16;993426
2011;3;17;995496
2011;3;18;998502
2011;3;21;1001634
2011;3;22;1002210
2011;3;23;1004892
2011;3;24;1005792
2011;3;25;1009536
2011;3;28;1008114
2011;3;29;1010778
2011;3;30;1012038
2011;3;31;1011102
2011;4;1;1013208
2011;4;4;1013172
2011;4;5;1012722
2011;4;6;1012812
2011;4;7;1013406
2011;4;8;1012830
2011;4;11;1012650
2011;4;12;1011426
2011;4;13;1012650
2011;4;14;1014432
2011;4;15;1016610
2011;4;18;1016142
2011;4;19;1015188
2011;4;20;1014054
2011;4;21;1020246
2011;4;25;1019184
2011;4;26;1020624
2011;4;27;1023918
2011;4;28;1024638
2011;4;29;1024278
2011;5;2;1027032
2011;5;3;1028310
2011;5;4;1024350
2011;5;5;1020570
2011;5;6;1022640
2011;5;9;1023018
2011;5;10;1025268
2011;5;11;1023720
2011;5;12;1028544
2011;5;13;1024458
2011;5;16;1022586
2011;5;17;1025484
2011;5;18;1025376
2011;5;19;1025646
2011;5;20;1024890
2011;5;23;1021542
2011;5;24;1020651
2011;5;25;1019892
2011;5;26;1018044
2011;5;27;1019067
2011;5;31;1023687
2011;6;1;1016031
2011;6;2;1014513
2011;6;3;1014513
2011;6;6;1014513
2011;6;7;1014513
2011;6;8;1014513
2011;6;9;1014513
2011;6;10;1014513
2011;6;13;1015341
2011;6;14;1022325
2011;6;15;1015521
2011;6;16;1013625
2011;6;17;1007769
2011;6;20;1001865
2011;6;21;1013793
2011;6;22;1010577
2011;6;23;1020873
2011;6;24;1015041
2011;6;27;1021845
2011;6;28;1025697
2011;6;29;1024233
2011;6;30;1026177
2011;7;1;1035249
2011;7;5;1042629
2011;7;6;1045413
2011;7;7;1051905
2011;7;8;1054905
2011;7;11;1048089
2011;7;12;1047789
2011;7;13;1052889
2011;7;14;1052589
2011;7;15;1061133
2011;7;18;1071741
2011;7;19;1075389
2011;7;20;1087401
2011;7;21;1087857
2011;7;22;1095045
2011;7;25;1101261
2011;7;26;1107129
2011;7;27;1094193
2011;7;28;1093269
2011;7;29;1091673
2011;8;1;1099161
2011;8;2;1089801
2011;8;3;1094169
2011;8;4;1076013
2011;8;5;1071525
2011;8;8;1047141
2011;8;9;1071993
2011;8;10;1058327
2011;8;11;1071000
2011;8;12;1074936
2011;8;15;1082604
2011;8;16;1079100
2011;8;17;1079052
2011;8;18;1061868
2011;8;19;1049892
2011;8;22;1050384
2011;8;23;1070880
2011;8;24;1073964
2011;8;25;1071024
2011;8;26;1082808
2011;8;29;1090440
2011;8;30;1090464
2011;8;31;1084296
2011;9;1;1079760
2011;9;2;1071420
2011;9;6;1078224
2011;9;7;1083228
2011;9;8;1083480
2011;9;9;1075524
2011;9;12;1078464
2011;9;13;1084056
2011;9;14;1089648
2011;9;15;1094016
2011;9;16;1103028
2011;9;19;1116324
2011;9;20;1118496
2011;9;21;1116936
2011;9;22;1104600
2011;9;23;1107564
2011;9;26;1106220
2011;9;27;1101540
2011;9;28;1098852
2011;9;29;1091160
2011;9;30;1080108
2011;10;3;1072080
2011;10;4;1069572
2011;10;5;1076436
2011;10;6;1075392
2011;10;7;1066344
2011;10;10;1089060
2011;10;11;1102776
2011;10;12;1105044
2011;10;13;1112496
2011;10;14;1128720
2011;10;17;1126308
2011;10;18;1128996
2011;10;19;1100784
2011;10;20;1096824
2011;10;21;1093908
2011;10;24;1109328
2011;10;25;1099764
2011;10;26;1103148
2011;10;27;1108032
2011;10;28;1108344
2011;10;31;1108140
2011;11;1;1098252
2011;11;2;1099332
2011;11;3;1106100
2011;11;4;1102716
2011;11;7;1102104
2011;11;8;1109868
2011;11;9;1096788
2011;11;10;1084764
2011;11;11;1084056
2011;11;14;1077648
2011;11;15;1089084
2011;11;16;1084236
2011;11;17;1075440
2011;11;18;1072488
2011;11;21;1065396
2011;11;22;1074360
2011;11;23;1062984
2011;11;25;1058904
2011;11;28;1073892
2011;11;29;1070400
2011;11;30;1081164
2011;12;1;1088004
2011;12;2;1090116
2011;12;5;1094076
2011;12;6;1091616
2011;12;7;1089396
2011;12;8;1091268
2011;12;9;1094808
2011;12;12;1092672
2011;12;13;1089060
2011;12;14;1078752
