2011;1;14;1000000
2011;1;18;988255
2011;1;19;985540
2011;1;20;985980
2011;1;21;984780
2011;1;24;1001300
2011;1;25;1008540
2011;1;26;1006940
2011;1;27;1007060
2011;1;28;999620
2011;1;31;1010780
2011;2;1;1027700
2011;2;2;1027620
2011;2;3;1026690
2011;2;4;1029400
2011;2;7;1033390
2011;2;8;1046200
2011;2;9;1040440
2011;2;10;1035540
2011;2;11;1044160
2011;2;14;1045290
2011;2;15;1039770
2011;2;16;1042080
2011;2;17;1046480
2011;2;18;1053700
2011;2;22;1022270
2011;2;23;1016300
2011;2;24;1016160
2011;2;25;1023420
2011;2;28;1025180
2011;3;1;1004900
2011;3;2;1005690
2011;3;3;1011666
2011;3;4;1008696
2011;3;7;1005276
2011;3;8;1009506
2011;3;9;1015950
2011;3;10;1009038
2011;3;11;1009776
2011;3;14;1007904
2011;3;15;1003638
2011;3;16;992802
2011;3;17;994926
2011;3;18;998004
2011;3;21;1001226
2011;3;22;1001802
2011;3;23;1004556
2011;3;24;1005474
2011;3;25;1009326
2011;3;28;1007868
2011;3;29;1010586
2011;3;30;1011882
2011;3;31;1010928
2011;4;1;1013088
2011;4;4;1013052
2011;4;5;1012584
2011;4;6;1012674
2011;4;7;1013286
2011;4;8;1012692
2011;4;11;1012512
2011;4;12;1011252
2011;4;13;1012512
2011;4;14;1014348
2011;4;15;1016580
2011;4;18;1016094
2011;4;19;1015122
2011;4;20;1013952
2011;4;21;1020306
2011;4;25;1019208
2011;4;26;1020684
2011;4;27;1024068
2011;4;28;1024806
2011;4;29;1024446
2011;5;2;1027272
2011;5;3;1028568
2011;5;4;1024518
2011;5;5;1020630
2011;5;6;1021404
2011;5;9;1021782
2011;5;10;1024086
2011;5;11;1022502
2011;5;12;1027434
2011;5;13;1023258
2011;5;16;1021350
2011;5;17;1024302
2011;5;18;1024194
2011;5;19;1024464
2011;5;20;1023690
2011;5;23;1020270
2011;5;24;1019379
2011;5;25;1018587
2011;5;26;1016706
2011;5;27;1017762
2011;5;31;1022481
2011;6;1;1014660
2011;6;2;1013109
2011;6;3;1013109
2011;6;6;1013109
2011;6;7;1013109
2011;6;8;1013109
2011;6;9;1013109
2011;6;10;1013109
2011;6;13;1013949
2011;6;14;1020957
2011;6;15;1014129
2011;6;16;1012221
2011;6;17;1006341
2011;6;20;1000413
2011;6;21;1012389
2011;6;22;1009161
2011;6;23;1019505
2011;6;24;1013649
2011;6;27;1020477
2011;6;28;1024341
2011;6;29;1022877
2011;6;30;1024833
2011;7;1;1033941
2011;7;5;1041345
2011;7;6;1044141
2011;7;7;1050669
2011;7;8;1053681
2011;7;11;1046829
2011;7;12;1046529
2011;7;13;1051653
2011;7;14;1051353
2011;7;15;1059933
2011;7;18;1070589
2011;7;19;1074249
2011;7;20;1086309
2011;7;21;1086777
2011;7;22;1093989
2011;7;25;1100229
2011;7;26;1106121
2011;7;27;1093137
2011;7;28;1092213
2011;7;29;1090605
2011;8;1;1098129
2011;8;2;1088721
2011;8;3;1093113
2011;8;4;1074873
2011;8;5;1070373
2011;8;8;1045881
2011;8;9;1070841
2011;8;10;1057115
2011;8;11;1069848
2011;8;12;1073796
2011;8;15;1081500
2011;8;16;1077984
2011;8;17;1077936
2011;8;18;1060668
2011;8;19;1048644
2011;8;22;1049136
2011;8;23;1069728
2011;8;24;1072824
2011;8;25;1069872
2011;8;26;1081704
2011;8;29;1089372
2011;8;30;1089396
2011;8;31;1083204
2011;9;1;1078644
2011;9;2;1070268
2011;9;6;1077096
2011;9;7;1082124
2011;9;8;1082376
2011;9;9;1074384
2011;9;12;1077336
2011;9;13;1082952
2011;9;14;1088568
2011;9;15;1092960
2011;9;16;1102008
2011;9;19;1115364
2011;9;20;1117548
2011;9;21;1115976
2011;9;22;1103592
2011;9;23;1106568
2011;9;26;1105212
2011;9;27;1100520
2011;9;28;1097820
2011;9;29;1090092
2011;9;30;1078992
2011;10;3;1070928
2011;10;4;1068408
2011;10;5;1075308
2011;10;6;1074252
2011;10;7;1065168
2011;10;10;1087980
2011;10;11;1101756
2011;10;12;1104036
2011;10;13;1111524
2011;10;14;1127808
2011;10;17;1125396
2011;10;18;1128096
2011;10;19;1099752
2011;10;20;1095780
2011;10;21;1092852
2011;10;24;1108332
2011;10;25;1098732
2011;10;26;1102128
2011;10;27;1107036
2011;10;28;1107348
2011;10;31;1107144
2011;11;1;1097220
2011;11;2;1098300
2011;11;3;1105092
2011;11;4;1101696
2011;11;7;1101084
2011;11;8;1108884
2011;11;9;1095744
2011;11;10;1083672
2011;11;11;1082952
2011;11;14;1076520
2011;11;15;1088004
2011;11;16;1083132
2011;11;17;1074300
2011;11;18;1071336
2011;11;21;1064220
2011;11;22;1073220
2011;11;23;1061796
2011;11;25;1057692
2011;11;28;1072752
2011;11;29;1069248
2011;11;30;1080048
2011;12;1;1086924
2011;12;2;1089048
2011;12;5;1093020
2011;12;6;1090548
2011;12;7;1088316
2011;12;8;1090200
2011;12;9;1093752
2011;12;12;1091616
2011;12;13;1087980
2011;12;14;1077636
