2009,7,10,IPG,Sell,100,
2009,2,23,JBL,Buy,100,
2009,3,2,JBL,Sell,100,
2008,11,6,JDSU,Buy,100,
2008,11,13,JDSU,Sell,100,
2009,1,7,JDSU,Buy,100,
2009,1,14,JDSU,Sell,100,
2009,4,27,JDSU,Buy,100,
2009,5,4,JDSU,Sell,100,
2009,4,30,JDSU,Buy,100,
2009,5,7,JDSU,Sell,100,
2009,5,7,JDSU,Buy,100,
2009,5,14,JDSU,Sell,100,
2009,5,11,JDSU,Buy,100,
2009,5,18,JDSU,Sell,100,
2009,7,7,JDSU,Buy,100,
2009,7,14,JDSU,Sell,100,
2009,5,27,KEY,Buy,100,
2009,6,3,KEY,Sell,100,
2009,6,1,KEY,Buy,100,
2009,6,8,KEY,Sell,100,
2009,7,21,KEY,Buy,100,
2009,7,28,KEY,Sell,100,
2008,11,19,LEN,Buy,100,
2008,11,26,LEN,Sell,100,
2008,2,6,LSI,Buy,100,
2008,2,13,LSI,Sell,100,
2008,2,19,LSI,Buy,100,
2008,2,26,LSI,Sell,100,
2008,3,7,LSI,Buy,100,
2008,3,14,LSI,Sell,100,
2008,3,14,LSI,Buy,100,
2008,3,24,LSI,Sell,100,
2008,3,19,LSI,Buy,100,
2008,3,27,LSI,Sell,100,
2008,3,27,LSI,Buy,100,
2008,4,3,LSI,Sell,100,
2008,4,17,LSI,Buy,100,
2008,4,24,LSI,Sell,100,
2008,4,21,LSI,Buy,100,
2008,4,28,LSI,Sell,100,
2008,10,6,LSI,Buy,100,
2008,10,13,LSI,Sell,100,
2009,8,11,LSI,Buy,100,
2009,8,18,LSI,Sell,100,
2009,8,17,LSI,Buy,100,
2009,8,24,LSI,Sell,100,
2009,8,20,LSI,Buy,100,
2009,8,27,LSI,Sell,100,
2009,9,2,LSI,Buy,100,
2009,9,10,LSI,Sell,100,
2009,10,28,LSI,Buy,100,
2009,11,4,LSI,Sell,100,
2009,11,3,LSI,Buy,100,
2009,11,10,LSI,Sell,100,
2009,3,2,MAS,Buy,100,
2009,3,9,MAS,Sell,100,
2008,6,19,MSI,Buy,100,
2008,6,26,MSI,Sell,100,
2008,9,10,MSI,Buy,100,
2008,9,17,MSI,Sell,100,
2009,9,23,MSI,Buy,100,
2009,9,30,MSI,Sell,100,
2009,10,1,MSI,Buy,100,
2009,10,8,MSI,Sell,100,
2009,10,8,MSI,Buy,100,
2009,10,15,MSI,Sell,100,
2009,11,19,MSI,Buy,100,
2009,11,27,MSI,Sell,100,
2009,12,9,MSI,Buy,100,
2009,12,16,MSI,Sell,100,
2009,12,14,MSI,Buy,100,
2009,12,21,MSI,Sell,100,
2008,7,24,MU,Buy,100,
2008,7,31,MU,Sell,100,
2008,8,19,MU,Buy,100,
2008,8,26,MU,Sell,100,
2008,9,15,MU,Buy,100,
2008,9,22,MU,Sell,100,
2009,4,20,MU,Buy,100,
2009,4,27,MU,Sell,100,
2009,4,23,MU,Buy,100,
2009,4,30,MU,Sell,100,
2009,5,7,MU,Buy,100,
2009,5,14,MU,Sell,100,
2009,6,3,MU,Buy,100,
2009,6,10,MU,Sell,100,
2009,6,23,MU,Buy,100,
2009,6,30,MU,Sell,100,
2009,7,2,MU,Buy,100,
2009,7,10,MU,Sell,100,
2009,3,3,NWL,Buy,100,
2009,3,10,NWL,Sell,100,
2009,3,5,NWL,Buy,100,
2009,3,12,NWL,Sell,100,
2009,3,9,NWSA,Buy,100,
2009,3,16,NWSA,Sell,100,
2009,1,20,RF,Buy,100,
2009,1,27,RF,Sell,100,
2009,4,14,RF,Buy,100,
2009,4,21,RF,Sell,100,
2009,4,27,RF,Buy,100,
2009,5,4,RF,Sell,100,
2009,5,13,RF,Buy,100,
2009,5,20,RF,Sell,100,
2009,5,20,RF,Buy,100,
2009,5,28,RF,Sell,100,
2009,10,28,RF,Buy,100,
2009,11,4,RF,Sell,100,
2009,10,30,RF,Buy,100,
2009,11,6,RF,Sell,100,
2008,10,7,S,Buy,100,
2008,10,14,S,Sell,100,
2009,5,13,S,Buy,100,
2009,5,20,S,Sell,100,
2009,6,3,S,Buy,100,
2009,6,10,S,Sell,100,
2009,6,8,S,Buy,100,
2009,6,15,S,Sell,100,
2009,6,19,S,Buy,100,
2009,6,26,S,Sell,100,
2009,2,27,SLM,Buy,100,
2009,3,6,SLM,Sell,100,
2009,4,17,SLM,Buy,100,
2009,4,24,SLM,Sell,100,
2009,4,30,SLM,Buy,100,
2009,5,7,SLM,Sell,100,
2008,11,12,STX,Buy,100,
2008,11,19,STX,Sell,100,
2008,11,14,STX,Buy,100,
2008,11,21,STX,Sell,100,
2008,12,11,STX,Buy,100,
2008,12,18,STX,Sell,100,
2008,12,15,STX,Buy,100,
2008,12,22,STX,Sell,100,
2009,1,12,STX,Buy,100,
2009,1,20,STX,Sell,100,
2008,10,23,TER,Buy,100,
2008,10,30,TER,Sell,100,
2008,10,29,TER,Buy,100,
2008,11,5,TER,Sell,100,
2008,11,10,TER,Buy,100,
2008,11,17,TER,Sell,100,
2009,1,14,TER,Buy,100,
2009,1,22,TER,Sell,100,
2009,1,20,TER,Buy,100,
2009,1,27,TER,Sell,100,
2009,1,29,TER,Buy,100,
2009,2,5,TER,Sell,100,
2009,2,10,TER,Buy,100,
2009,2,18,TER,Sell,100,
2009,4,7,TER,Buy,100,
2009,4,15,TER,Sell,100,
2009,4,20,TER,Buy,100,
2009,4,27,TER,Sell,100,
2008,1,3,THC,Buy,100,
2008,1,10,THC,Sell,100,
2008,2,28,THC,Buy,100,
2008,3,6,THC,Sell,100,
2008,3,6,THC,Buy,100,
2008,3,13,THC,Sell,100,
2008,3,17,THC,Buy,100,
2008,3,25,THC,Sell,100,
2008,10,6,THC,Buy,100,
2008,10,13,THC,Sell,100,
2009,11,27,THC,Buy,100,
2009,12,4,THC,Sell,100,
2009,12,18,THC,Buy,100,
2009,12,28,THC,Sell,100,
2009,3,2,TIE,Buy,100,
2009,3,9,TIE,Sell,100,
2008,11,12,TSN,Buy,100,
2008,11,19,TSN,Sell,100,
2008,11,14,TSN,Buy,100,
2008,11,21,TSN,Sell,100,
2008,11,20,TSN,Buy,100,
2008,11,28,TSN,Sell,100,
2009,3,2,TXT,Buy,100,
2009,3,9,TXT,Sell,100,
2008,11,19,WYN,Buy,100,
2008,11,26,WYN,Sell,100,
2009,2,13,WYN,Buy,100,
2009,2,23,WYN,Sell,100,
2008,10,9,XL,Buy,100,
2008,10,16,XL,Sell,100,
2008,11,20,XL,Buy,100,
2008,11,28,XL,Sell,100,
2008,12,1,XL,Buy,100,
2008,12,8,XL,Sell,100,
2008,12,10,XL,Buy,100,
2008,12,17,XL,Sell,100,
2009,3,19,XL,Buy,100,
2009,3,26,XL,Sell,100,
2009,3,2,XRX,Buy,100,
2009,3,9,XRX,Sell,100,
2009,3,20,XRX,Buy,100,
2009,3,27,XRX,Sell,100,
2009,3,30,XRX,Buy,100,
2009,4,6,XRX,Sell,100,
2009,4,6,XRX,Buy,100,
2009,4,14,XRX,Sell,100,
