2008,2,26,100000
2008,2,27,101734
2008,2,28,102240
2008,2,29,101398
2008,3,3,98566
2008,3,4,96082
2008,3,5,96082
2008,3,6,96082
2008,3,7,96082
2008,3,10,96082
2008,3,11,96082
2008,3,12,96082
2008,3,13,96082
2008,3,14,96082
2008,3,17,96082
2008,3,18,96082
2008,3,19,96082
2008,3,20,96082
2008,3,24,96082
2008,3,25,96082
2008,3,26,96082
2008,3,27,96082
2008,3,28,96082
2008,3,31,96082
2008,4,1,96082
2008,4,2,96268
2008,4,3,96350
2008,4,4,96332
2008,4,7,96356
2008,4,8,96400
2008,4,9,96400
2008,4,10,96400
2008,4,11,96400
2008,4,14,96400
2008,4,15,96400
2008,4,16,96400
2008,4,17,96400
2008,4,18,96400
2008,4,21,96996
2008,4,22,93386
2008,4,23,94996
2008,4,24,93904
2008,4,25,94676
2008,4,28,95038
2008,4,29,94842
2008,4,30,94694
2008,5,1,95332
2008,5,2,95450
2008,5,5,95836
2008,5,6,97228
2008,5,7,95728
2008,5,8,96502
2008,5,9,95282
2008,5,12,95896
2008,5,13,96040
2008,5,14,96040
2008,5,15,96040
2008,5,16,96514
2008,5,19,95930
2008,5,20,95840
2008,5,21,94774
2008,5,22,95174
2008,5,23,94378
2008,5,27,94816
2008,5,28,94816
2008,5,29,94816
2008,5,30,94816
2008,6,2,94816
2008,6,3,94816
2008,6,4,94816
2008,6,5,94816
2008,6,6,94816
2008,6,9,94816
2008,6,10,94816
2008,6,11,94816
2008,6,12,94816
2008,6,13,94816
2008,6,16,94816
2008,6,17,94816
2008,6,18,94816
2008,6,19,94816
2008,6,20,94816
2008,6,23,94816
2008,6,24,94816
2008,6,25,94816
2008,6,26,94816
2008,6,27,94816
2008,6,30,94816
2008,7,1,94816
2008,7,2,94816
2008,7,3,94816
2008,7,7,94816
2008,7,8,94816
2008,7,9,94816
2008,7,10,94816
2008,7,11,94816
2008,7,14,94816
2008,7,15,94816
2008,7,16,94816
2008,7,17,94816
2008,7,18,94816
2008,7,21,94816
2008,7,22,94816
2008,7,23,94816
2008,7,24,94816
2008,7,25,94816
2008,7,28,94816
2008,7,29,94816
2008,7,30,94816
2008,7,31,94822
2008,8,1,94642
2008,8,4,94642
